Site,Identitas Campaign,Nama Campaign,Id Transaksi,Tipe Konsumen,Status,Waktu Klik,Waktu Konversi,Waktu Konfirmasi,Category ID,Product ID,Harga/unit,Jumlah,Harga Total,Jumlah Komisi,Id Konversi,Creative ID,SessionID,Status Postback,Hitungan Error Postback,Waktu Postback,URL Postback,Alamat IP,Negara,Kota,Agen Pengguna,Tipe Peraga,Merek Peraga,Browser,Bahasa,Domain Rujukan,URL Rujukan,utm_source,utm_medium,utm_content,utm_campaign,utm_term,target_age,target_gender,target_interest,target_marital_status,target_parental_status,target_education,target_employment,target_life_event,target_homeownership,target_income,opt_1,opt_2,opt_3,opt_4,opt_5,opt_6,opt_7,opt_8,opt_9,opt_10,adn_test,aff_sub,aff_sub2,aff_sub3,aff_sub4,aff_sub5
Face-MG,966,Shopee ID NON KOL,209555923287020,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 16:58:00,--,Perlengkapan Rumah,250822G5QSR92A_p-i.996274574.28226654157_218226577703_Perawatan+Pakaian,21442.0,1,21442.0,300.00,195253911,108007,--,NOT_NEEDED,0,2025-08-23 22:00:37,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=21442&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=300&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T16%3A58,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209555906299934,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 16:58:00,--,Makanan & Minuman,250822G5Q9HWRE_p-i.1015736644.28609266109_176648290555_Cokelat,30528.0,1,30528.0,427.00,195253933,108007,--,NOT_NEEDED,0,2025-08-23 20:59:38,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=30528&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=427&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T16%3A58,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209555906227509,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 16:58:00,--,Perawatan & Kecantikan,250822G5Q9FGMU_p-i.1458243094.26174417260_188174852129_Perawatan+Wajah,14500.0,1,14500.0,203.00,195253934,108007,--,NOT_NEEDED,0,2025-08-23 21:10:43,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=14500&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=203&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T16%3A58,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209555906227497,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 16:58:00,--,Pakaian Wanita,250822G5Q9FGMF_p-i.135396423.44463819173_306142183451_Atasan+Lainnya,56000.0,1,56000.0,784.00,195253935,108007,--,NOT_NEEDED,0,2025-08-23 21:02:43,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=56000&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=784&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T16%3A58,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209555889268678,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 16:58:00,--,Perlengkapan Rumah,250822G5PSA44G_p-i.1303230056.27454994188_187643028403_Spatula+%26+Capitan,8500.0,1,8500.0,119.00,195253940,108007,--,NOT_NEEDED,0,2025-08-23 21:58:31,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=8500&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=119&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T16%3A58,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209555885257387,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 16:58:00,--,Sepatu Wanita,250822G5PNFMVP_p-i.8624922.1079863708_172541476565_,34934.0,1,34934.0,489.00,195253962,108007,--,NOT_NEEDED,0,2025-08-23 21:12:32,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=34934&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=489&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T16%3A58,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209555881205314,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 16:58:00,--,Audio,250822G5PHM0HR_p-i.1449716110.44002689089_275221636153_,39899.0,1,39899.0,559.00,195253963,108007,--,NOT_NEEDED,0,2025-08-23 21:14:24,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=39899&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=559&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T16%3A58,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209555880274926,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 16:58:00,--,Buku & Alat Tulis,250822G5PGQPWB_p-i.791734370.24075184474_245663781350_Kalkulator,24900.0,1,24900.0,349.00,195253964,108007,--,NOT_NEEDED,0,2025-08-23 21:55:08,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=24900&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=349&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T16%3A58,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209555880274926,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 16:58:00,--,Buku & Alat Tulis,250822G5PGQPWB_p-i.791734370.24075184474_245663781351_Kalkulator,24900.0,1,24900.0,349.00,195253965,108007,--,NOT_NEEDED,0,2025-08-23 21:54:50,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=24900&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=349&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T16%3A58,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209555880274926,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 16:58:00,--,Buku & Alat Tulis,250822G5PGQPWB_p-i.791734370.25354619022_79734370947_Pensil,2450.0,1,2450.0,34.00,195253966,108007,--,NOT_NEEDED,0,2025-08-23 21:57:57,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=2450&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=34&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T16%3A58,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209555880274926,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 16:58:00,--,Buku & Alat Tulis,250822G5PGQPWB_p-i.791734370.25354619022_79734370949_Pensil,2450.0,1,2450.0,34.00,195253967,108007,--,NOT_NEEDED,0,2025-08-23 21:53:50,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=2450&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=34&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T16%3A58,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209555878207781,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 16:57:00,--,Perlengkapan Rumah,250822G5PERF1R_p-i.1409926642.27124541838_260768551349_Perangkat+Pintu+%26+Gembok,95000.0,1,95000.0,1330.00,195253974,108007,--,NOT_NEEDED,0,2025-08-23 21:57:34,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=95000&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=1330&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T16%3A57,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209555861290125,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 16:57:00,--,Aksesoris Fashion,250822G5NXMJU7_p-i.20871650.17034466159_161345318030_,5774.0,1,5774.0,81.00,195253988,108007,--,NOT_NEEDED,0,2025-08-23 20:56:00,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=5774&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=81&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T16%3A57,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,2755856645451981078,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 16:57:00,--,Digital Nol,2755856645451981078_p-i.172223406.100510_0_Pulsa,21000.0,1,21000.0,0.00,195253994,108007,--,NOT_NEEDED,0,2025-08-23 21:47:49,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=21000&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=0&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T16%3A57,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209555834244507,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 16:57:00,--,Kesehatan,250822G5N4TWRE_p-i.935401279.22918233177_117896672819_Popok+Dewasa,162180.0,1,162180.0,2271.00,195254007,108007,--,NOT_NEEDED,0,2025-08-23 21:06:41,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=162180&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=2271&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T16%3A57,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209555832277778,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 16:57:00,--,Hewan Peliharaan,250822G5N2XR3V_p-i.1381587048.27316304040_205519780278_,47880.0,1,47880.0,670.00,195254009,108007,--,NOT_NEEDED,0,2025-08-23 21:08:42,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=47880&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=670&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T16%3A57,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209555824287427,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 16:57:00,--,Perlengkapan Rumah,250822G5MUB06K_p-i.453953370.18810638912_156445413462_,10360.0,1,10360.0,145.00,195254020,108007,--,NOT_NEEDED,0,2025-08-23 21:56:04,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=10360&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=145&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T16%3A57,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209555824287427,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 16:57:00,--,Perlengkapan Rumah,250822G5MUB06K_p-i.453953370.18810638912_200604236809_,10358.0,1,10358.0,145.00,195254021,108007,--,NOT_NEEDED,0,2025-08-23 21:57:50,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=10358&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=145&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T16%3A57,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209555824287427,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 16:57:00,--,Perlengkapan Rumah,250822G5MUB06K_p-i.453953370.18810638912_200604236810_,10358.0,1,10358.0,145.00,195254022,108007,--,NOT_NEEDED,0,2025-08-23 22:00:08,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=10358&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=145&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T16%3A57,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209555824287427,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 16:57:00,--,Perlengkapan Rumah,250822G5MUB06K_p-i.453953370.18810638912_200604236811_,10358.0,1,10358.0,145.00,195254023,108007,--,NOT_NEEDED,0,2025-08-23 21:59:10,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=10358&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=145&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T16%3A57,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209555824287427,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 16:57:00,--,Perlengkapan Rumah,250822G5MUB06K_p-i.453953370.18810638912_200604236822_,10358.0,1,10358.0,145.00,195254018,108007,--,NOT_NEEDED,0,2025-08-23 21:56:02,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=10358&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=145&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T16%3A57,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,966,Shopee ID NON KOL,209555824287427,existing-indirect,PENDING,2025-08-15 15:23:10,2025-08-22 16:57:00,--,Perlengkapan Rumah,250822G5MUB06K_p-i.453953370.18810638912_200604236825_,10358.0,1,10358.0,145.00,195254019,108007,--,NOT_NEEDED,0,2025-08-23 21:56:04,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&adn_test=1&usd_sale_amount=10358&conversion_id=30&aff_sub=DL&aff_sub2=Shopee&aff_sub3=ID&usd_payout=145&aff_sub4=XIAOMI&offer_name=Shopee+ID+NON+KOL&aff_sub5=PUSH&datetime_conversion=2025-08-22T16%3A57,23.137.84.56,United States,Detroit,"Mozilla/5.0 (Linux; Android 14; SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.93 Mobile Safari/537.36",ANDROID,Samsung,Chrome,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,1,DL,Shopee,ID,XIAOMI,PUSH
Face-MG,973,Shopee ID KOL Tier 2,209555773275392,existing-indirect,PENDING,2025-08-20 16:54:56,2025-08-22 16:56:00,--,Jam Tangan,250822G5KAP8WB_p-i.946587292.23744402522_231668960041_,50508.0,1,50508.0,919.00,195308928,110212,--,NOT_NEEDED,0,2025-08-23 22:16:28,http://bytecmedia.leadsconv.com/conversion?adv_sys=accesstradebytec&usd_sale_amount=50508&conversion_id=30&aff_sub=DL_71&aff_sub2=Shopee_KOL&aff_sub3=ID&usd_payout=919&aff_sub4=XIAOMI&offer_name=Shopee+ID+KOL+Tier+2&aff_sub5=PUSH&datetime_conversion=2025-08-22T16%3A56,142.93.176.189,United States,Clifton,Mozilla/5.0 (Windows NT 6.1; rv:11.0) Gecko/20100101 Firefox/11.0,DESKTOP,unknown,Firefox,English,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,--,DL_71,Shopee_KOL,ID,XIAOMI,PUSH
